"symbol","model","eval_set","rmse","rsq","last_refreshed"
"ETP","rf","test",2.65073871224469,0.140448391227309,"2021-02-24 14:52:53"
"ETP","xgb","holdout",3.44851038570705,0.0125620905302337,"2021-02-24 14:52:53"
"ETP","xgb","test",4.10595871234987,0.0197129966747135,"2021-02-24 14:52:53"
"FTM","lm","holdout",2.86345649405681,0.880795474704526,"2021-02-24 14:52:53"
"FTM","lm","test",2.60528707438431,0.394899493315185,"2021-02-24 14:52:53"
"FTM","nnet","holdout",13.0043394248802,0.353304484343853,"2021-02-24 14:52:53"
"FTM","nnet","test",5.62873925886014,0.22913632457161,"2021-02-24 14:52:53"
"FTM","pcr","holdout",4.7705558704785,0.642765630025078,"2021-02-24 14:52:53"
"FTM","pcr","test",2.47558197040777,0.250610941831882,"2021-02-24 14:52:53"
"FTM","rf","holdout",7.92405053996633,0.0472459931007829,"2021-02-24 14:52:53"
"FTM","rf","test",4.00730086510833,0.0976564479904171,"2021-02-24 14:52:53"
"FTM","xgb","holdout",7.3444917874304,0.152621429386997,"2021-02-24 14:52:53"
"FTM","xgb","test",4.78910225244466,0.0491902305172811,"2021-02-24 14:52:53"
"FTT","lm","holdout",5.03617776047088,0.225622532961154,"2021-02-24 14:52:53"
"FTT","lm","test",1.32501249595797,0.238200160484386,"2021-02-24 14:52:53"
"FTT","nnet","holdout",2.64066137276031,0.00456291418471343,"2021-02-24 14:52:53"
"FTT","nnet","test",6.18926455409675,0.16344435538236,"2021-02-24 14:52:53"
"FTT","pcr","holdout",2.30767337973724,0.248209708642711,"2021-02-24 14:52:53"
"FTT","pcr","test",0.992009558447968,0.247029120406987,"2021-02-24 14:52:53"
"FTT","rf","holdout",3.60393205157946,0.00273016434872938,"2021-02-24 14:52:53"
"FTT","rf","test",1.43060571896554,0.0654151076887869,"2021-02-24 14:52:53"
"FTT","xgb","holdout",4.14298178576487,0.000868151985073168,"2021-02-24 14:52:53"
"FTT","xgb","test",1.68509457246452,0.0944502633552076,"2021-02-24 14:52:53"
"HT","lm","holdout",2.89784197569644,0.47617868674065,"2021-02-24 14:52:53"
"HT","lm","test",0.739691867309014,0.531208425136269,"2021-02-24 14:52:53"
"HT","nnet","holdout",8.3665862192432,0.153770539527687,"2021-02-24 14:52:53"
"HT","nnet","test",1.67424344017518,0.189488400868219,"2021-02-24 14:52:53"
"HT","pcr","holdout",3.48045937819253,0.137550739850486,"2021-02-24 14:52:53"
"HT","pcr","test",0.88787830276775,0.277505288419459,"2021-02-24 14:52:53"
"HT","rf","holdout",3.7145277612446,0.110022734634426,"2021-02-24 14:52:53"
"HT","rf","test",1.09138767895851,0.176776444239066,"2021-02-24 14:52:53"
"HT","xgb","holdout",3.86929942924136,0.000611352562278326,"2021-02-24 14:52:53"
"HT","xgb","test",1.53484574502472,0.16578126017943,"2021-02-24 14:52:53"
"HYDRA","lm","holdout",1.45008309764769,0.029451491640861,"2021-02-24 14:52:53"
"HYDRA","lm","test",1.7230623190634,0.653068597785829,"2021-02-24 14:52:53"
"HYDRA","nnet","holdout",0.990085531803687,0.0145609846088066,"2021-02-24 14:52:53"
"HYDRA","nnet","test",4.53382679088234,0.410050269842596,"2021-02-24 14:52:53"
"HYDRA","pcr","holdout",0.874655581901921,0.0600181521222073,"2021-02-24 14:52:53"
"HYDRA","pcr","test",2.35597656509773,0.492428952114499,"2021-02-24 14:52:53"
"HYDRA","rf","holdout",0.866853095834976,0.0148880005935047,"2021-02-24 14:52:53"
"HYDRA","rf","test",2.66254936035581,0.322900526349964,"2021-02-24 14:52:53"
"HYDRA","xgb","holdout",1.22239594368713,0.00305257418481708,"2021-02-24 14:52:53"
"HYDRA","xgb","test",2.58189105609713,0.245926160479694,"2021-02-24 14:52:53"
"INJ","lm","holdout",4.19343757426726,0.196174327318786,"2021-02-24 14:52:53"
"INJ","lm","test",29.4024719031322,0.167173079625777,"2021-02-24 14:52:53"
"INJ","nnet","holdout",4.69684952323593,0.00111425642224424,"2021-02-24 14:52:53"
"INJ","nnet","test",2.80622221437767,0.161427230771255,"2021-02-24 14:52:53"
"INJ","pcr","holdout",4.48427200895932,0.0970424760370761,"2021-02-24 14:52:53"
"INJ","pcr","test",2.63397689841289,0.0785491226666716,"2021-02-24 14:52:53"
"INJ","rf","holdout",5.00838814670082,0.0335330754005795,"2021-02-24 14:52:53"
"INJ","rf","test",2.78861104487836,0.106866419800858,"2021-02-24 14:52:53"
"INJ","xgb","holdout",5.90643295574685,0.0291893674721293,"2021-02-24 14:52:53"
"INJ","xgb","test",4.89995326983305,0.0808056366582415,"2021-02-24 14:52:53"
"JST","lm","holdout",2.17348952221458,0.887051836892283,"2021-02-24 14:52:53"
"JST","lm","test",1.45127088765326,0.583762937388504,"2021-02-24 14:52:53"
"JST","nnet","holdout",3.6378739097017,0.439399498499793,"2021-02-24 14:52:53"
"JST","nnet","test",2.45402963903125,0.053865723701037,"2021-02-24 14:52:53"
