"date_utc","date_time_utc","bdao_price"
2021-05-03,"2021-05-03 20:40:03",0.434874837345784
2021-05-03,"2021-05-03 20:50:04",0.434874837345784
2021-05-03,"2021-05-03 21:00:03",0.434874837345784
2021-05-03,"2021-05-03 21:10:03",0.434874837345784
2021-05-03,"2021-05-03 21:20:03",0.434874837345784
2021-05-03,"2021-05-03 21:30:04",0.434874837345784
2021-05-03,"2021-05-03 21:40:03",0.434874837345784
2021-05-03,"2021-05-03 21:50:03",0.405712391148078
2021-05-03,"2021-05-03 22:00:05",0.397053161378614
2021-05-03,"2021-05-03 22:10:04",0.397991288821554
2021-05-03,"2021-05-03 22:20:04",0.378973947944899
2021-05-03,"2021-05-03 22:30:04",0.374177331918889
2021-05-03,"2021-05-03 22:40:04",0.366012932154786
2021-05-03,"2021-05-03 22:50:03",0.385332128100005
2021-05-03,"2021-05-03 23:00:04",0.307103654112946
2021-05-03,"2021-05-03 23:10:04",0.357607578923832
2021-05-03,"2021-05-03 23:20:03",0.376848163064235
2021-05-03,"2021-05-03 23:30:03",0.342987523785292
2021-05-03,"2021-05-03 23:40:03",0.388468048255689
2021-05-03,"2021-05-03 23:50:03",0.438479426049575
2021-05-04,"2021-05-04 00:00:04",0.466114652410925
2021-05-04,"2021-05-04 00:10:03",0.466114652410925
2021-05-04,"2021-05-04 00:20:03",0.466338088179492
2021-05-04,"2021-05-04 00:30:04",0.45438437650614
2021-05-04,"2021-05-04 00:40:03",0.45438437650614
2021-05-04,"2021-05-04 00:50:04",0.441160355197746
2021-05-04,"2021-05-04 01:00:03",0.441160355197746
2021-05-04,"2021-05-04 01:10:03",0.441160355197746
2021-05-04,"2021-05-04 01:20:04",0.441160355197746
2021-05-04,"2021-05-04 01:30:03",0.441160355197746
2021-05-04,"2021-05-04 01:40:04",0.441160355197746
2021-05-04,"2021-05-04 01:50:03",0.441160355197746
2021-05-04,"2021-05-04 02:00:05",0.441160355197746
2021-05-04,"2021-05-04 02:10:03",0.441160355197746
2021-05-04,"2021-05-04 02:20:03",0.441160355197746
2021-05-04,"2021-05-04 02:30:03",0.441160355197746
2021-05-04,"2021-05-04 02:40:04",0.441160355197746
2021-05-04,"2021-05-04 02:50:04",0.445247464456772
2021-05-04,"2021-05-04 03:00:04",0.439922053248498
2021-05-04,"2021-05-04 03:10:04",0.439922053248498
2021-05-04,"2021-05-04 03:20:03",0.439922053248498
2021-05-04,"2021-05-04 03:30:03",0.439922053248498
2021-05-04,"2021-05-04 03:40:03",0.439922053248498
2021-05-04,"2021-05-04 03:50:04",0.439922053248498
2021-05-04,"2021-05-04 04:00:04",0.439922053248498
2021-05-04,"2021-05-04 04:10:04",0.439922053248498
2021-05-04,"2021-05-04 04:20:04",0.531715637688941
2021-05-04,"2021-05-04 04:30:04",0.531715637688941
2021-05-04,"2021-05-04 04:40:03",0.531715637688941
2021-05-04,"2021-05-04 04:50:04",0.531715637688941
2021-05-04,"2021-05-04 05:00:04",0.531715637688941
2021-05-04,"2021-05-04 05:10:04",0.531715637688941
2021-05-04,"2021-05-04 05:20:04",0.526025242942173
2021-05-04,"2021-05-04 05:30:04",0.526025242942173
2021-05-04,"2021-05-04 05:40:03",0.526025242942173
2021-05-04,"2021-05-04 05:50:03",0.516971378312564
2021-05-04,"2021-05-04 06:00:04",0.497114693293075
2021-05-04,"2021-05-04 06:10:04",0.49711469338952
2021-05-04,"2021-05-04 06:20:04",0.49711469338952
2021-05-04,"2021-05-04 06:30:04",0.49711469338952
2021-05-04,"2021-05-04 06:40:04",0.49711469338952
2021-05-04,"2021-05-04 06:50:03",0.49711469338952
2021-05-04,"2021-05-04 07:00:04",0.497546789430663
2021-05-04,"2021-05-04 07:10:04",0.497546789430663
2021-05-04,"2021-05-04 07:20:03",0.401382786831728
2021-05-04,"2021-05-04 07:30:03",0.401382786831728
2021-05-04,"2021-05-04 07:40:04",0.408221051675279
2021-05-04,"2021-05-04 07:50:04",0.408221051675279
2021-05-04,"2021-05-04 08:00:11",0.408221051675279
2021-05-04,"2021-05-04 08:10:03",0.409788196356158
2021-05-04,"2021-05-04 08:20:03",0.409788196356158
2021-05-04,"2021-05-04 08:30:04",0.409788196356158
2021-05-04,"2021-05-04 08:40:03",0.409788196356158
2021-05-04,"2021-05-04 08:50:04",0.409788196356158
2021-05-04,"2021-05-04 09:00:04",0.409788196356158
2021-05-04,"2021-05-04 09:10:04",0.409788196356158
2021-05-04,"2021-05-04 09:20:03",0.409788196356158
2021-05-04,"2021-05-04 09:30:04",0.409788196356158
2021-05-04,"2021-05-04 09:40:03",0.465651470681292
2021-05-04,"2021-05-04 09:50:03",0.465651470681292
2021-05-04,"2021-05-04 10:00:04",0.457609849451089
2021-05-04,"2021-05-04 10:10:03",0.457609849451089
2021-05-04,"2021-05-04 10:20:04",0.457609849451089
2021-05-04,"2021-05-04 10:30:04",0.454730120093249
2021-05-04,"2021-05-04 10:40:04",0.454730120093249
2021-05-04,"2021-05-04 10:50:04",0.454730120093249
2021-05-04,"2021-05-04 11:00:04",0.454730120093249
2021-05-04,"2021-05-04 11:10:03",0.43651332558882
2021-05-04,"2021-05-04 11:20:03",0.43651332558882
2021-05-04,"2021-05-04 11:30:03",0.43651332558882
2021-05-04,"2021-05-04 11:40:03",0.43651332558882
2021-05-04,"2021-05-04 11:50:04",0.436918108354927
2021-05-04,"2021-05-04 12:00:04",0.436918108354927
2021-05-04,"2021-05-04 12:10:04",0.436918108517502
2021-05-04,"2021-05-04 12:20:04",0.436918108517502
2021-05-04,"2021-05-04 12:30:04",0.436918108517502
2021-05-04,"2021-05-04 12:40:03",0.436918108517502
2021-05-04,"2021-05-04 12:50:04",0.436918108517502
2021-05-04,"2021-05-04 13:00:04",0.436918108517502
2021-05-04,"2021-05-04 13:10:03",0.436918108517502
2021-05-04,"2021-05-04 13:20:04",0.436918108517502
2021-05-04,"2021-05-04 13:30:03",0.436918108517502
2021-05-04,"2021-05-04 13:40:04",0.476478982575488
2021-05-04,"2021-05-04 13:50:03",0.396163035110277
2021-05-04,"2021-05-04 14:00:04",0.406273069500707
2021-05-04,"2021-05-04 14:10:04",0.406733644897859
2021-05-04,"2021-05-04 14:20:03",0.406733644897859
2021-05-04,"2021-05-04 14:30:04",0.406733644897859
2021-05-04,"2021-05-04 14:40:04",0.406733644897859
2021-05-04,"2021-05-04 14:50:04",0.406733644897859
2021-05-04,"2021-05-04 15:00:04",0.408316900775137
2021-05-04,"2021-05-04 15:10:03",0.408316900865474
2021-05-04,"2021-05-04 15:20:03",0.408316900865474
2021-05-04,"2021-05-04 15:30:04",0.408316900865474
2021-05-04,"2021-05-04 15:40:03",0.408316900865474
2021-05-04,"2021-05-04 15:50:04",0.408316900865474
2021-05-04,"2021-05-04 16:00:04",0.408316900865474
2021-05-04,"2021-05-04 16:10:03",0.408316900865474
2021-05-04,"2021-05-04 16:20:04",0.410954940405968
2021-05-04,"2021-05-04 16:30:04",0.519342150574297
2021-05-04,"2021-05-04 16:40:04",0.480294391850311
2021-05-04,"2021-05-04 16:50:03",0.480294391850311
2021-05-04,"2021-05-04 17:00:04",0.48029439198435
2021-05-04,"2021-05-04 17:10:03",0.48029439198435
2021-05-04,"2021-05-04 17:20:03",0.48029439198435
2021-05-04,"2021-05-04 17:30:03",0.48029439198435
2021-05-04,"2021-05-04 17:40:03",0.48029439198435
2021-05-04,"2021-05-04 17:50:03",0.48029439198435
2021-05-04,"2021-05-04 18:00:04",0.48029439231536
2021-05-04,"2021-05-04 18:10:04",0.48029439231536
2021-05-04,"2021-05-04 18:20:04",0.48029439231536
2021-05-04,"2021-05-04 18:30:04",0.48029439231536
2021-05-04,"2021-05-04 18:40:04",0.48029439231536
2021-05-04,"2021-05-04 18:50:03",0.48029439231536
2021-05-04,"2021-05-04 19:00:04",0.48029439231536
2021-05-04,"2021-05-04 19:10:03",0.48029439231536
2021-05-04,"2021-05-04 19:20:04",0.425517895943076
2021-05-04,"2021-05-04 19:30:04",0.425517895943076
2021-05-04,"2021-05-04 19:40:04",0.425517895943076
2021-05-04,"2021-05-04 19:50:04",0.402990070286495
2021-05-04,"2021-05-04 20:00:04",0.402990070286495
2021-05-04,"2021-05-04 20:10:04",0.402956614561736
2021-05-04,"2021-05-04 20:20:03",0.410625222055375
