"address","TotalProfitLoss","TotalSignalledTokens","TotalUnsignalledTokens","date_utc","date_time_utc"
"0xf074b9d2a56264ded905c32e6873b64d1a956b54",-0.114849756758597,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x8b6f82d834e49cbeff2e7ff1b798c3124a68be04",-0.115921702371489,1,0,2021-07-31,"2021-07-31 00:02:52"
"0xc1aea877366970c930ecc411b770ca8f3a66c527",-0.117914887951299,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xc4afa08f2125cf402750c642be06da8504a249ea",-0.121423558539796,5,0,2021-07-31,"2021-07-31 00:02:52"
"0xa6317a32bc3628f9a9a6e29e1bc056752a466087",-0.125261246269549,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x294fba5623df0e351ac814b1cbc5d2a3d53774e3",-0.129644721720609,5,0,2021-07-31,"2021-07-31 00:02:52"
"0xe249b21026cfdc51e3346754e2e5f0de41e1fc88",-0.132648438280495,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x9a8ba2adc238c813a9a445fd5d94610c6f980f57",-0.137706616914649,2.5,0,2021-07-31,"2021-07-31 00:02:52"
"0xae2953655f8d83e9fe62f58135b19c0d8135a043",-0.138474315719667,3,0,2021-07-31,"2021-07-31 00:02:52"
"0x8d3cd61164ff9a2ddcccce933c5b4608f6562a82",-0.142314659373758,6,0,2021-07-31,"2021-07-31 00:02:52"
"0x86505baa2ffac3444fbb9a53c6c75833d088c6c6",-0.158594593778926,0.9,0,2021-07-31,"2021-07-31 00:02:52"
"0xe9b37833665740839452478ee9ac4e7488ce2c19",-0.163109132116135,8,0,2021-07-31,"2021-07-31 00:02:52"
"0xb03b56e5211f27664661fe02d8fbdfa3736c544a",-0.165202760581543,2,0,2021-07-31,"2021-07-31 00:02:52"
"0xf6f470af0f83021ff797d2295cc63bfa1f698173",-0.166446209410953,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x327b9dee1830f8201efa751fd96f7b1ad0b300a1",-0.176436690408178,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x6a61857928149cb7cd2ad29251902787bcf9c3b0",-0.180579464072031,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x2949764c330a13a00b3b49dd36b1943908d04e09",-0.187312155430829,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x9bb07527e475bffb5fb40d1ecb716297fe1a8e27",-0.190950348616042,1,0,2021-07-31,"2021-07-31 00:02:52"
"0xc15d7ef92a7bcda3d64b1465947bd446d671ebb3",-0.191323509620304,3.9,0,2021-07-31,"2021-07-31 00:02:52"
"0x1df4767396eb4bf6e8ceed64031850cf0ac3e29c",-0.192987223554686,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x9de8dea3b03620c3553fb8538d5d232d1d5b0446",-0.193977218465679,2,0,2021-07-31,"2021-07-31 00:02:52"
"0xc53104efc160292eb9f4dc52c1a58d3ed54f9faf",-0.200608542938377,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xfc745878886db4ab02307634403edeaab511d877",-0.205098062540492,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x706d961ab69d54a0fcbaa13e77842279a5724139",-0.206097991310177,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x9a5cdc551713f81849367f65446a054c7c02079b",-0.206138743052809,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xa9f078b3b6dd6c04308f19def394b6d5a1b8b732",-0.208206351418459,3,0,2021-07-31,"2021-07-31 00:02:52"
"0x1bf555e99b9056e75f5752ebf6593c4929bf5d50",-0.209689627814141,10.1764047389231,0,2021-07-31,"2021-07-31 00:02:52"
"0x26b7929ce02124e8ff4aa380da99f92abc45f167",-0.216527426773157,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xc78444fdffc4010fb84be2a6a4d1626f7c195f6d",-0.218899471381118,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x6e0eaaa2b22ee5be27cc97b4867830a99695c258",-0.220978667031242,12.1981006042219,0,2021-07-31,"2021-07-31 00:02:52"
"0x70d6932f5fb6883e6fe7f8476bf3993b86a7b59b",-0.22960847677472,5,0,2021-07-31,"2021-07-31 00:02:52"
"0x64b7fcc8c17540139bdd84d00c7261035602cb66",-0.230910468893855,10.0499995716557,0,2021-07-31,"2021-07-31 00:02:52"
"0x1781d64668787be48bcdcf2e4eac5f2ce382d8ae",-0.242732506030706,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x05ebb6c3c4f20e089552909a98dbb7120c569c1b",-0.24536044391446,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x5ff214c9874a4c81f13c699446d40738c9952580",-0.247279306569943,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x0feceedba5710d0cdfe9440625d5aa35268c989b",-0.24764721426488,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x9b2d6e2d5ef25c0454abaa392fcd9796e05567c9",-0.249738164503344,19.34322526,0,2021-07-31,"2021-07-31 00:02:52"
"0xcd98aa3437f953259e6983ebb8fe47b5f50317b4",-0.261579777141699,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x990260ab50861aeed2e1ff3807914ad370615757",-0.262147556717914,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x5762952df82c55cbc8798b69a5cf63d22abd0336",-0.263751006552785,5,0,2021-07-31,"2021-07-31 00:02:52"
"0xe49b44bde24db59ce57f34d3d27060f3fce7f603",-0.27286680393988,5,0,2021-07-31,"2021-07-31 00:02:52"
"0x6e9a88971e957abb41bae4e2677cae258f0c1e76",-0.275437740176073,9.91,0,2021-07-31,"2021-07-31 00:02:52"
"0x44fd8c2bdb8d9115e32ce928b61353cef483c540",-0.277653259986525,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x9a3ccac98c03109f45900a2afad04ed901fbf20e",-0.282797879912442,5,0,2021-07-31,"2021-07-31 00:02:52"
"0x98cc629317080a917f177e3527d492d4f418c6d7",-0.283850988673417,3.01,0,2021-07-31,"2021-07-31 00:02:52"
"0x842fcd1d99c0c3469022a51685dada5afa91a4e2",-0.286892826028287,27,0,2021-07-31,"2021-07-31 00:02:52"
"0x5e745aace240dffa2358c2b47f3eff4a3a85e12b",-0.292150942942997,12,0,2021-07-31,"2021-07-31 00:02:52"
"0x631d53461cb3ad21ba4924b8ba6f53f5bdca78d7",-0.294609865536084,16.9846,0,2021-07-31,"2021-07-31 00:02:52"
"0x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d",-0.304584968198971,14,0,2021-07-31,"2021-07-31 00:02:52"
"0x2c17c733cefc0e618850b546d9df53cdbfa29725",-0.311415633767773,13,0,2021-07-31,"2021-07-31 00:02:52"
"0xfb1e8b6ef17feb63c1172ac9266a0fdb30bd2835",-0.318676702834343,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x2eb9e7fe272db9689724cbb85d7a06c8c552070a",-0.340879695374257,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x4d0ed99657de8d48d23122570ac77e7c0c9dd7e2",-0.350959565034868,1,0,2021-07-31,"2021-07-31 00:02:52"
"0x73084e4338a64d73180d039fae40a0e92b105f35",-0.351285359921931,14.2580107037233,0,2021-07-31,"2021-07-31 00:02:52"
"0xa7829e5e776083fd772caf49ef691bde46b56728",-0.352910877460874,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xa28992a6744e36f398dfe1b9407474e1d7a3066b",-0.356774931175089,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x334ffc7c1b825ec19c4fd1fab9c10c81bdca17b1",-0.357977220078106,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x63bf83c11c50627f44119336a3c2f616b7c65228",-0.358211608877048,2,0,2021-07-31,"2021-07-31 00:02:52"
"0xacf5f0cc710a0b913c2eb58e3d2d84f388ab0bdd",-0.358280589102738,2,0,2021-07-31,"2021-07-31 00:02:52"
"0xed6a6de0b7300d2475eb9c7b847fd3bd0fa712cd",-0.366585634471108,12,0,2021-07-31,"2021-07-31 00:02:52"
"0x936f6342e0cc262abe10c7c6bebe4180c3197410",-0.373077533870828,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x41a232db03ce4514bdd5ce3412bd7fc1ec31f8da",-0.373327589660794,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x5a756d9c7caa740e0342f755fa8ad32e6f83726b",-0.375216934045527,12,0,2021-07-31,"2021-07-31 00:02:52"
"0x8813b5ab1809ad31bdee8136a2ddc86908fcb256",-0.378455153716648,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x58dc53f7175fdd30c70ab5717c6e91edd8aed017",-0.378917070578533,12,0,2021-07-31,"2021-07-31 00:02:52"
"0x1b3b652171e939f429977c344f759d8667535d01",-0.380744842115911,2,0,2021-07-31,"2021-07-31 00:02:52"
"0xe43fa3c841c224fc959c158117a4ae0505fe154d",-0.381801416533784,2.1,0,2021-07-31,"2021-07-31 00:02:52"
"0xbdc3b9e80f603e92470631cd58d7a95ff2db3726",-0.382239265404561,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x88dc0503ed9751d0346ebd2984735f3e79ecb0e0",-0.382241560627245,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x8b5762b55856dc2b5211f392dbf37453d7c8490a",-0.387000673040498,30,0,2021-07-31,"2021-07-31 00:02:52"
"0x2c381f3d211d911b475818402aa2f70d7e17bc9b",-0.387178134201158,2,0,2021-07-31,"2021-07-31 00:02:52"
"0xe74acf3b57d092db0e2f71f0435bab6ed95c3a72",-0.388529995959695,20.85,0,2021-07-31,"2021-07-31 00:02:52"
"0xb8c8d5ca07c82e7e4c73f0ce93e2a7dd08956cb2",-0.389858864996624,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x6986b5eee55d8ad8917d12779ffa4deeb563f73c",-0.392693977264174,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x7b719cd7317ea6daede9142baf8f1a2461813940",-0.392696312786521,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x34d8575ec66968ab4ea07f7031ed6a74c213b704",-0.393096770331974,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x60c1a749c390d2e18ff84ebc17c74a28fac0c6c9",-0.393182891628873,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x8752a7aea7bad6087871e441a5b4c3952f2f3a77",-0.39945200710642,2.15104238239287,0,2021-07-31,"2021-07-31 00:02:52"
"0x0c5babf16b3d6b265127b510d8700ce9b4247e20",-0.404408443798224,6,0,2021-07-31,"2021-07-31 00:02:52"
"0xef6103de90208f3dface661eadb120cf8075f9d2",-0.414231068954452,8,0,2021-07-31,"2021-07-31 00:02:52"
"0x7d0d8bf8e14a6b3237195b8d28a19a07252c6885",-0.425772266751495,2.2,0,2021-07-31,"2021-07-31 00:02:52"
"0x5b84cfb2660d510674a8b6ccd01659d2521fd5c1",-0.43058263682515,2.5,0,2021-07-31,"2021-07-31 00:02:52"
"0x896b91836ac899fbc107c8d496eb1b96ed48d2c8",-0.448426659444237,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x20580139460ed4c3cc7af00beaea9cbcd6fc7f8e",-0.450140608191278,2,0,2021-07-31,"2021-07-31 00:02:52"
"0x7370f377359fcdd379845ee24b7847ea6d16c6db",-0.450907671028648,10,0,2021-07-31,"2021-07-31 00:02:52"
"0xd352a5e384dbe895d0df109f7445bed50de68df0",-0.476939181086544,2.6,0,2021-07-31,"2021-07-31 00:02:52"
"0x12b0e1b718b33d16512bd7a81c3680faee3c7e3f",-0.490757145624558,4.87725482167428,0,2021-07-31,"2021-07-31 00:02:52"
"0xc60c99a4124569983049a99e41dc8e5400a65a19",-0.492906945987554,8,0,2021-07-31,"2021-07-31 00:02:52"
"0x13dda63c28bb95fe9822fea43ad5feaa966636a9",-0.493615065914529,20,0,2021-07-31,"2021-07-31 00:02:52"
"0xd36bffa2e22253c684029456f53a89a108a7a0c6",-0.510963234452936,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x2231bec9c6479e4ce9c6aa5e7b997584523987cf",-0.535324949447888,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x925c8c407f1a3d988a06a45015256e49831a081b",-0.537308219429638,3,0,2021-07-31,"2021-07-31 00:02:52"
"0x986a1de622305f441a3c763036ca06da417ffff4",-0.61323154674113,40,0,2021-07-31,"2021-07-31 00:02:52"
"0xbacc12d6fc38c8edc957a9200accf6f06ba84b93",-0.663220706571802,10,0,2021-07-31,"2021-07-31 00:02:52"
"0xf83abc519e046c5391d219fabf1a3c87dd5924d3",-0.716244555398792,7,0,2021-07-31,"2021-07-31 00:02:52"
"0x62829329c68114e2da0d477db5eff363ae1855fd",-0.723294192853859,3,0,2021-07-31,"2021-07-31 00:02:52"
"0x7abbbf772e03c789f0fb03e465ad8a5b462d0bcb",-0.738146194167227,3,0,2021-07-31,"2021-07-31 00:02:52"
"0xf74709b52c0e108ecfe56fa364175a779d3c059a",-0.745142701412385,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xf42ad66f4b66628584f2e97421a008d62a8f116c",-0.74549825312906,8,0,2021-07-31,"2021-07-31 00:02:52"
"0x3b4d5f6f2bf6e36a08e6854d28f9095d4a01a3bc",-0.748679702397454,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xdfc867d43bf3427206f5bf97ef14ce54daabee51",-0.75055995719671,40.6853357477573,0,2021-07-31,"2021-07-31 00:02:52"
"0x9330ad6e8bb144c776b7b2c2cbab1c8f71ff1ff1",-0.751307813501599,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x3d21a58408c47dd4631da17d1c492d06acfef085",-0.756852758610218,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xd77d60676c988ac370e5f7059070967532f7b618",-0.761460287262161,11.7135765641253,0,2021-07-31,"2021-07-31 00:02:52"
"0x603f9f25ea89f465e36e2e9a9eb13289f0e7dae8",-0.782930546796054,13.5,0,2021-07-31,"2021-07-31 00:02:52"
"0x643d2948b379cccf3a2d8352fac7b12e9d8e9605",-0.81296835824522,28,0,2021-07-31,"2021-07-31 00:02:52"
"0x2584cd4eac415b8fc5acc02cc6e552b13110592f",-0.833109150108822,35.1569925591666,0,2021-07-31,"2021-07-31 00:02:52"
"0x82c3b828fb0f0442dfd45e9a9eac22ed8523589d",-0.862960121712507,13,0,2021-07-31,"2021-07-31 00:02:52"
"0x94aaf5ceb457057ac4d1588257988d487272984f",-0.926458481810101,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x862687eafba7a988148ef563f830e8b66fddfd8b",-0.933088655941773,40,0,2021-07-31,"2021-07-31 00:02:52"
"0xd17ac637358420982aa142fd307e507a31628ac0",-0.960454496800113,40,0,2021-07-31,"2021-07-31 00:02:52"
"0x70756385fb8539bd1b25f628185d4160b8c8a05a",-0.981242261596579,4,0,2021-07-31,"2021-07-31 00:02:52"
"0xd7e4a3a90de5ed9d5fe47013fd144d18f9d30c8a",-0.990066175958269,40.7621906335675,0,2021-07-31,"2021-07-31 00:02:52"
"0x65274e52b12e0cfac2cc42bc4fb971447507c5e2",-0.998149115158366,40,0,2021-07-31,"2021-07-31 00:02:52"
"0x2ec045aaa54e350e36c3c73b3557711a973394bc",-1.01519984213731,40.8684776264607,0,2021-07-31,"2021-07-31 00:02:52"
"0xafeb5f1f3db00f66e28ef38fcf9cde0d469fab4f",-1.01993250471299,40,0,2021-07-31,"2021-07-31 00:02:52"
"0x811df83148fa178c1fa9f80b9f07e1dda5a9c191",-1.02822406218015,15,0,2021-07-31,"2021-07-31 00:02:52"
"0x0a1f2e1a4585bbf5e54a894fffa74133654bfadc",-1.02955117091379,81.9084345745795,0,2021-07-31,"2021-07-31 00:02:52"
"0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781",-1.04811732564323,40,0,2021-07-31,"2021-07-31 00:02:52"
"0x7267db34b6072080923f92e626c2fc5da91ff25b",-1.08215898296224,16,0,2021-07-31,"2021-07-31 00:02:52"
"0xe8f4e1afebfb4e88a0695ccc3259bbe52110a27a",-1.14837058449237,135,0,2021-07-31,"2021-07-31 00:02:52"
"0x8c57d1fab10d4b78f49ef5c6abaeb76a63710f61",-1.24241835463172,8.3,0,2021-07-31,"2021-07-31 00:02:52"
"0x2012414b4322d4be7af873c5ebab7fd52965e21f",-1.30723086629433,50.3582797835787,0,2021-07-31,"2021-07-31 00:02:52"
"0xdfad0c01a28d9d95486bb3f0821e4f5644704fa7",-1.3917025448876,30,0,2021-07-31,"2021-07-31 00:02:52"
"0xa1fc5960d66eb2a32ca7a1087609d5edf4c534b4",-1.40278954939767,4,0,2021-07-31,"2021-07-31 00:02:52"
"0x8d1f338f8abd714fd09ec13c100a0d7df693cd5d",-1.55789414701321,8,0,2021-07-31,"2021-07-31 00:02:52"
"0xc47c0be8b55c2affe2bc1f925dd7a18f10614a07",-1.58020381254914,49.04985232,0,2021-07-31,"2021-07-31 00:02:52"
"0x0ba43bae4613e03492e4c17af3b014b6c3202b9d",-1.59198015652998,80,0,2021-07-31,"2021-07-31 00:02:52"
"0xfeb586a03b594d09b183d4552ae2384a9a5835db",-1.6344902561435,34.888,0,2021-07-31,"2021-07-31 00:02:52"
"0x8791c9057566af6f55f18fdbea4465e1b1ee2f8e",-1.71557485531314,90,0,2021-07-31,"2021-07-31 00:02:52"
"0x004bac9f45af6848ffbdf0dec8f47023ccd7a138",-1.7642520541574,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x7f21b3e952ae82d10f66e03a9b39d198728a31e0",-1.79215657918352,10,0,2021-07-31,"2021-07-31 00:02:52"
"0xe18000d69d78bbe80b3a5cecca512a78012cbf4f",-1.80305669123189,10,0,2021-07-31,"2021-07-31 00:02:52"
"0xea2abee99227196e44aaf5cbb9b768b99ecfd6df",-1.91238851547705,195.50223007266,0,2021-07-31,"2021-07-31 00:02:52"
"0x5c4136bdfe13137e5eba9db0ba116e06cc25c741",-1.93684890170672,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc",-1.93690378384773,10,0,2021-07-31,"2021-07-31 00:02:52"
"0x17a059b6b0c8af433032d554b0392995155452e6",-2.00311672635222,84,0,2021-07-31,"2021-07-31 00:02:52"
"0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1",-2.06658175409979,89.3313865549365,0,2021-07-31,"2021-07-31 00:02:52"
"0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf",-2.10530962141373,35,0,2021-07-31,"2021-07-31 00:02:52"
"0x68a6dde19e0f736f0eba178807c1cb8e8e7782d6",-2.12558986246831,90,0,2021-07-31,"2021-07-31 00:02:52"
"0x380b928af5154df6e54155da28921e9421b39229",-2.14282227712186,100,0,2021-07-31,"2021-07-31 00:02:52"
"0x5e15f1e303ccca048f47d2c58bb9061e883e1258",-2.18539144662365,58,0,2021-07-31,"2021-07-31 00:02:52"
"0xb8832d516d0f3094b4bdc5400e36a2a6984233ea",-2.24438646367845,17,0,2021-07-31,"2021-07-31 00:02:52"
"0x82627e71deb0f0e131df15a3cd5249dc01cdd0ff",-2.34483494768172,97.2877585289609,0,2021-07-31,"2021-07-31 00:02:52"
"0x46c4ca15f82b58b32afbcc1ce0f48c17d45b09b2",-2.57070760690567,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x04173063c0c491470b735954790f94ed307aae9d",-2.61409614400851,150,0,2021-07-31,"2021-07-31 00:02:52"
"0x235307cd9a152d06dc6bf9d665084cba109653e6",-2.82978054082123,37.5,0,2021-07-31,"2021-07-31 00:02:52"
"0x1cfc843e6d601bd79bdecc3cbc9e73605cf9a060",-2.91090714485415,123.582066463833,0,2021-07-31,"2021-07-31 00:02:52"
"0x64dc75fefc81bf8273f9a17b75a1e87d350b0201",-3.17612760381042,120,0,2021-07-31,"2021-07-31 00:02:52"
"0x41dc9ad39beb2f67c8e68f5933bc798a56e7dbc3",-3.43885309348094,112,0,2021-07-31,"2021-07-31 00:02:52"
"0x1dada6bf2ce25bf88308feb566ebad34bd24cf45",-3.48336139554075,63.6730411642566,0,2021-07-31,"2021-07-31 00:02:52"
"0x78d854ddaee892135e9ce703afa5cf808244b6df",-3.52633642682554,197,0,2021-07-31,"2021-07-31 00:02:52"
"0x88827b479eae4ef7b01b7f6311c7da3f37b8f635",-3.57944382696547,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x1c1d482116e406555e130cfae045c07c742b8149",-3.58131382033975,19.7321494996764,0,2021-07-31,"2021-07-31 00:02:52"
"0x6b13fd18feef65c43f06271d49d1ee823de53aa9",-3.5841532011152,20,0,2021-07-31,"2021-07-31 00:02:52"
"0xefd5010755a56517b305fbba27f9b67d742a5aaa",-3.70736965459833,20,0,2021-07-31,"2021-07-31 00:02:52"
"0xf998c7c1af3c58efa6900b13469fc187b9db0cab",-3.76249720317865,20,0,2021-07-31,"2021-07-31 00:02:52"
"0xb4b5eb3d4a8601fd5b959d732c26f3c13f655ae9",-3.81026438777378,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x95234cd9b9acc8a2287520cdfe8dd61106099e94",-3.81106174145708,20,0,2021-07-31,"2021-07-31 00:02:52"
"0x8a1a3b377983a59ad4961311928cf86e9fa3a5da",-3.8526991495643,80,0,2021-07-31,"2021-07-31 00:02:52"
"0x175256f85a43d02a252c3e2b953fa8efdff9972b",-4.123819998857,175.13,0,2021-07-31,"2021-07-31 00:02:52"
"0x708621fea6a3e127f775886f4fcc5a7edc6cc736",-4.43699874815579,206,0,2021-07-31,"2021-07-31 00:02:52"
"0x754f8b29c8f7650ab3e7ee147f371ceeb2c98d11",-4.51919283210931,40,0,2021-07-31,"2021-07-31 00:02:52"
"0x9f71e3f6d86cf8013e20b56f9d65fdd651eecc0a",-4.582355594083,300,0,2021-07-31,"2021-07-31 00:02:52"
"0x781ee428cbed3c0fa521de914ff9c35530e27491",-4.70269791972505,300,0,2021-07-31,"2021-07-31 00:02:52"
"0x229291fe3b17538a9c9fa23a0a78e5e080827b6b",-4.77006900698342,205,0,2021-07-31,"2021-07-31 00:02:52"
"0x12ea6bc06b077c2033baca4b048169c14e99f23e",-5.19873981157988,200,0,2021-07-31,"2021-07-31 00:02:52"
"0x3f47751c0412fd3bf48cd3b29aea249e58f0a959",-5.39583270628093,39.1070318457493,0,2021-07-31,"2021-07-31 00:02:52"
"0x85274906f537e0aa3823855bd6a0e374c771d19b",-5.44286287454546,70.3769,26.0575911458605,2021-07-31,"2021-07-31 00:02:52"
"0xd9ffaf2e880df0cc7b7104e9e789d281a81824cf",-5.56550280332809,100,0,2021-07-31,"2021-07-31 00:02:52"
"0x0023d9ffe7d793895c5da5833d56c737832ead2b",-5.64814437415258,200,0,2021-07-31,"2021-07-31 00:02:52"
"0xe7eddaa6bd37849a8a39cd963b1da137032c9146",-5.69471204754333,703,31.8990117031227,2021-07-31,"2021-07-31 00:02:52"
"0x2b1c66f6d779b6da734d67255be2c54db2e18977",-5.76451502882281,77.5,0,2021-07-31,"2021-07-31 00:02:52"
"0xce561d5fa83bcf498b30ecdd7c7f8ba11241271e",-5.82921125688874,200,0,2021-07-31,"2021-07-31 00:02:52"
"0xca2f01257904fa21049b5dd74635921ca6474af1",-6.1576716831612,280,0,2021-07-31,"2021-07-31 00:02:52"
"0xf99cc8fcfb5a25202ad72a2542e6ba4c675b6506",-6.48180955768086,259.97465,253.492840442319,2021-07-31,"2021-07-31 00:02:52"
"0x065b0e4e7fd3c9c6d9f1c8d3ab5fd83ef847d66b",-7.05114143864615,388,368.585610038328,2021-07-31,"2021-07-31 00:02:52"
"0xd7d68213f244517ee0d83400ba0f2f0cf670ca19",-7.39347960076961,40,0,2021-07-31,"2021-07-31 00:02:52"
"0xa1e2421a68f0208b75acb0014a69e89b1f7492ea",-7.48836109530431,200,0,2021-07-31,"2021-07-31 00:02:52"
"0x9487404e560b830408bd76c8534b3901fc8fef85",-7.56389088689308,40,0,2021-07-31,"2021-07-31 00:02:52"
"0x41859d1ce2b9683abc75df4c5a4f1ab7b38326ff",-7.94101399758938,3076.93,0,2021-07-31,"2021-07-31 00:02:52"
"0x4dd02400e296b968362afd0a79768d80e8f97f33",-8.1119394599887,200,0,2021-07-31,"2021-07-31 00:02:52"
"0x5861627a643c142c00722c033a16c098c64641ce",-8.77459357238275,25,0,2021-07-31,"2021-07-31 00:02:52"
"0xcbd8a344e39c2c6289302de35f0cdb50ec4dbf73",-10.0959096916214,400,0,2021-07-31,"2021-07-31 00:02:52"
"0x170790662bab0b34291b5ccbd409ed1150fb8b5d",-10.734738316385,70,0,2021-07-31,"2021-07-31 00:02:52"
"0x565b3b224f9f83573ca560b51cd772171380f826",-12.0417538903189,65.8819369780789,0,2021-07-31,"2021-07-31 00:02:52"
"0x64301ea38562d2f6a04f7e2b25d73b01cdfbc214",-12.3932249286472,590,0,2021-07-31,"2021-07-31 00:02:52"
"0x77337dfe579a03a07a475870db443d65127f0769",-13.4357310774144,404.829915860388,0,2021-07-31,"2021-07-31 00:02:52"
"0xa582f72e34ce7ab87574e2d832751f5b64772728",-15.1134447390395,400,0,2021-07-31,"2021-07-31 00:02:52"
"0xb6ac0341fcf3fb507a8208d34a97f13779e1393d",-16.2139875006194,685,0,2021-07-31,"2021-07-31 00:02:52"
"0xe8c3d057ed4791c38fbbe3f7122b99ac45a8095e",-16.2556767779723,671.37295103,0,2021-07-31,"2021-07-31 00:02:52"
"0x852e45ed1a6502406af4c409df4e0eef3cc0a0e3",-17.1758808670707,89.1895028275545,0,2021-07-31,"2021-07-31 00:02:52"
"0x28284bebebf3fd21313d7f64b8771372014d3c7b",-22.696308983084,980,0,2021-07-31,"2021-07-31 00:02:52"
"0x315262bb380255baca17460efcaa4c194e696127",-27.9682348751364,2500,0,2021-07-31,"2021-07-31 00:02:52"
"0x4d7f4c42e204901366f0dd83a4cf1629c70c1de7",-29.5953068294553,134.1,0,2021-07-31,"2021-07-31 00:02:52"
"0x11b1785d9ac81480c03210e89f1508c8c115888e",-36.7829021318555,500,0,2021-07-31,"2021-07-31 00:02:52"
"0x894aa5f1e45454677a8560dde3b45cb5c427ef92",-36.9577619977118,300,0,2021-07-31,"2021-07-31 00:02:52"
"0x2dfe8259e14b591d63a02ad810cd502c29d56292",-43.469673905858,300,0,2021-07-31,"2021-07-31 00:02:52"
"0x92a4f58009df9eac5f2af6d05977683639f0060e",-44.7368869364963,1000,0,2021-07-31,"2021-07-31 00:02:52"
"0x8e2a89ff2f45ed7f8c8506f846200d671e2f176f",-71.0166998276878,600,0,2021-07-31,"2021-07-31 00:02:52"
"0x9aca6cf7828c5d2485f738ecd048b75db39ffdd6",-109.154618684956,800,0,2021-07-31,"2021-07-31 00:02:52"
"0x963deb9191d6a7dc1fb3891d472aa358b3e4b140",-135.284603146283,600,0,2021-07-31,"2021-07-31 00:02:52"
"0x264f549e5af7d101b60c8d10518e455f1b192690",-142.918903748681,5001.19052732817,0,2021-07-31,"2021-07-31 00:02:52"
"0x3070f20f86fda706ac380f5060d256028a46ec29",-168.422627479012,834,0,2021-07-31,"2021-07-31 00:02:52"
"0xa7befb3453c18dce8b053193b0313583e730fcc8",-231.788560268511,1195.48246105035,0,2021-07-31,"2021-07-31 00:02:52"
"0xa7cc8da2a472612aeb25218a4fb9d995fa3472a6",-689.921701575655,2090,0,2021-07-31,"2021-07-31 00:02:52"
"0xe330dab961ed91c554eb7878232d4f44cc98c5c4",-34389.6230832804,5e+05,465610.37691672,2021-07-31,"2021-07-31 00:02:52"
"0x83a1ee37996736087e8f2cd19c1466f43a9aa213",498.936817281187,1089.1760528,0,2021-07-31,"2021-07-31 06:02:47"
"0x644f02a393886b3e82675b385efc41e772e62a66",277.332955516955,4492.21708412,0,2021-07-31,"2021-07-31 06:02:47"
"0x429485d43153fb8944a9eafe6b529d68218487f2",229.640355451771,685,0,2021-07-31,"2021-07-31 06:02:47"
