"activeStakesCount","createdAt","defaultDisplayName","id","stakesCount","totalRealizedRewards","totalStakedTokens","totalUnstakedTokens","date_utc","date_time_utc"
3,1608743713,NA,"0x52ac55256a3cdd0d8fe57c467e5c049bc2668068",3,"0","396010000000000000000","31800000000000000002",2021-08-23,"2021-08-23 20:40:28"
1,1624102206,NA,"0x52bae4a9fc56302dab0af349e6c94406f043176b",1,"0","497500000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1614262148,NA,"0x52bb977c40c8220e71c64f6e01ef301af07ec09b",1,"224732296617406059308.02071837209","9999750000000000000000","10224482296617406064621",2021-08-23,"2021-08-23 20:40:28"
0,1609087630,NA,"0x52bbd91a0cc09093b15942711b15be292fc04648",2,"6322141692834158509735.20801045357","121213347700000000000000","127535489392834158480636",2021-08-23,"2021-08-23 20:40:28"
1,1611976305,NA,"0x52c004a4bcf1bcf44a66dbe584a7c357c752de5c",1,"0","8291666335000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1608376961,NA,"0x52d4d46e28dc72b1cef2cb8eb5ec75dd12bc4df3",2,"1457975686754194614200","1990000000000000000000","3447975686754194615956",2021-08-23,"2021-08-23 20:40:28"
1,1612206233,NA,"0x52db14ac2a4d24e6827b68b030d1aac1956f78f0",1,"169259500327413881382.114499124447","31093750000000000000000","4039999999999999815387",2021-08-23,"2021-08-23 20:40:28"
1,1608551619,"glad","0x52e5f9650266a222395d1079079c24e77f946fff",4,"106657863265472290295.8543779805597","1485515100000000000000","1592172963265471663792",2021-08-23,"2021-08-23 20:40:28"
1,1619185855,NA,"0x52ef1f3c4a1068d0079093cd2dcae9ebe9edcb8f",1,"0","973110000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1609298144,NA,"0x52ef83ee706743a6dab82c521967c1a49830a46c",1,"0","2487985892568800000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1622557824,NA,"0x52f00b86cd0a23f03821ad2f9fa0c4741e692821",1,"0","3036907685449550000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611059795,NA,"0x52f10dc52532171e6fe41815e51e89673202b1cc",1,"0","1878006682768600000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1613110944,NA,"0x52f232a1bcdd8c63ded9849135eb26ab6f428e41",1,"617748007109034678455.34614650182","20186840689500000000000","20804588696609034677260",2021-08-23,"2021-08-23 20:40:28"
0,1610447234,NA,"0x52fc210d204cdc6482d7912b9a5a99db70c80814",1,"15815870163997127026.9686784005094","402296418994800000000","418112289158797127186",2021-08-23,"2021-08-23 20:40:28"
1,1614364343,NA,"0x530c089612e76ba209f7a318359657c8e55ff18a",1,"12972035816722623835.981070252387","828255996715423293615","765409312346045917293",2021-08-23,"2021-08-23 20:40:28"
1,1626094666,NA,"0x531f66c64392980c12805c8899ad4169b84264ef",1,"0","30022135000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1619735551,NA,"0x533fc711beaafd047d5509125dde5a8bccb1f8de",1,"0","4124986750324660673634","0",2021-08-23,"2021-08-23 20:40:28"
1,1624326882,NA,"0x5342e7e3e91bb67957d97d6023ad5d15a4dc6be8",1,"0","392030000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1626160459,NA,"0x534aa432c019021c1c73959ea9f4cd448b955e96",2,"1278202492748496781.1829096365973","597000000000000000000","598278202492748496844",2021-08-23,"2021-08-23 20:40:28"
1,1613638939,NA,"0x534d123b6580aea7ea0d78ebc692bed9850113a4",1,"0","31093746890625000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1608363993,NA,"0x534dc4f57f77290d3cce0d2e712b2bbb61773ee1",1,"635749717121546832112.550868","37100801412000000000000","37736551129121546851004",2021-08-23,"2021-08-23 20:40:28"
1,1615000992,NA,"0x534fcb27893e93a6e4e59c670d322ee00a2599d5",1,"0","395803437174150000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1612548076,NA,"0x535616f6f349b0af2a6a44d85d5b2dd0f73afd1f",1,"0","189050000000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1608314600,NA,"0x5356df73b293bd9c6e8efd22c99833391ef8821a",2,"615028125067837111678.6687355796","27749149260939984816879","28364177386007821926288",2021-08-23,"2021-08-23 20:40:28"
1,1625247070,NA,"0x5362bb9293cff011131f8ccbf9066d30d64699d9",1,"0","417501098808600000000","0",2021-08-23,"2021-08-23 20:40:28"
4,1608437456,NA,"0x5368ad46d21327a803c57f048e8ffd3864a00761",4,"0","1633654135615600000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1610540536,NA,"0x537429b24c6d6a423481342c18094d75e2fa363b",1,"0","42785000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1611406579,NA,"0x5379304721615cc8b1968a89820b21e0be3a6cdf",1,"13175969009818114490476.20799546995","217639991700000000000000","230815960709818114487420",2021-08-23,"2021-08-23 20:40:28"
1,1624381913,NA,"0x5386c95d2b7a24a1b4b859d4cac805f633bf789b",1,"0","2680795031217196792982","0",2021-08-23,"2021-08-23 20:40:28"
1,1609971520,NA,"0x538788cc1734578fb62fecc72c4784f9229ac587",2,"1892813153843161694512.29202476115","57093169753297456305000","39085982907140618005767",2021-08-23,"2021-08-23 20:40:28"
0,1610031470,NA,"0x5392d090090503e2e67e493cb6683adebf1cefd3",1,"32758976185767701050.7265930964341","977300053027150000000","1010059029212917701526",2021-08-23,"2021-08-23 20:40:28"
0,1608280515,NA,"0x539c82d5cb886c94dd3e2d76dd5c73936c1cf391",1,"2291179360891221254160","111440000000000000000000","113731179360891221346342",2021-08-23,"2021-08-23 20:40:28"
0,1622809539,NA,"0x539cc68baa25a74809f85a9016a5f6f7237465fc",1,"90800604306368984526.768516515374","6965718110083388543353","7056518714389757531107",2021-08-23,"2021-08-23 20:40:28"
1,1624845805,NA,"0x539d0b3dbc23728abcd9809fd962556ac088e254",1,"0","993825900000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611506833,NA,"0x53a53046e48dfbb9eef010643e8767dde2761cda",1,"0","174502755540950000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608577325,NA,"0x53a826b8b5ba1990b1f44c55c6f0eb81d22c2687",2,"44815371460951264990.54228775701","17372755882229816153200","17342890371460951273256",2021-08-23,"2021-08-23 20:40:28"
1,1616652323,NA,"0x53a8a0fbff246b77a6b0e194d015d76bbc00664c",1,"0","4643969470000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1616541831,NA,"0x53aaf2078b08b9cfed09e812fb9c0175fbbe2217",1,"0","180600849234050000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1612122791,NA,"0x53b54478727b3da1f7a0130201d8c74a5e58c16b",1,"0","647566785490300000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1608259006,NA,"0x53c0fa070e310ce1690b3c83b2ab7f20d74d4922",3,"228384214713533209263.706102651896","14897514903361931102676","15125899118075464315196",2021-08-23,"2021-08-23 20:40:28"
1,1608394249,NA,"0x53c4be51acd98078245f087a1ef0805eca8e4c25",2,"529247891119906824475.60520723455","38271406442733334397152","20429247891119906832421",2021-08-23,"2021-08-23 20:40:28"
0,1609529675,NA,"0x53cf707ef11cd213d8f1710996c22049a45b8215",1,"4606574846832584140.54461900768","1662042608708256011500","1666649183555088597123",2021-08-23,"2021-08-23 20:40:28"
5,1610785620,NA,"0x53db06881e8f040190a3778a21bc86a0122793d9",5,"0","5459644600000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1619584056,NA,"0x53e2d249cc913963a63ca78e1762083390e296ed",1,"8835055291044665530.92878633314","1078570050000000000000","1087405105291044665298",2021-08-23,"2021-08-23 20:40:28"
0,1611172416,NA,"0x53f76e55f144d0d9ba4536bbde40519a5c6fa6d5",1,"9259552780186769629.4263014583233","560881500000000000000","570141052780186769492",2021-08-23,"2021-08-23 20:40:28"
1,1621748052,NA,"0x53f79a391c638d03e9ed0823df82e1e72e5f616a",1,"0","719026800000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608513869,NA,"0x54067441d3e0591b34d29c11412765cf098c9475",1,"0","434937008899950000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1624379689,NA,"0x540f7f8f8274ded151726601216426cb1d3fbc9a",1,"0","984563445000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1612997915,NA,"0x541722116fd6068071b372ffb928ed527714c6d8",1,"165298765647377512203.92355995919","10046335900000000000000","10211634665647377509787",2021-08-23,"2021-08-23 20:40:28"
1,1627993334,NA,"0x543812c87700377b7b6d943142cb57b1b4a05624",1,"0","681575000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608416214,NA,"0x543ca97fc05f330ef2b3dfef017c539c87db606f",1,"7528827524188022710670","329842500000000000000000","168221327524188022821519",2021-08-23,"2021-08-23 20:40:28"
1,1624995567,NA,"0x544e93c8cc446d4fd761d47c0ffcb1495fd86fc4",1,"0","113386313460350000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1612517857,NA,"0x544fb41815f6de2a1920f6a236535027dbb84101",1,"0","10136065000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1610903320,NA,"0x544fe5703ef129a3a72fffe44e49ee8d333a2a38",1,"0","7038622537500000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1612644880,NA,"0x545791ac8be4572b3a9d0e1e24923464af20fc05",1,"0","1179856910073650000000","0",2021-08-23,"2021-08-23 20:40:28"
4,1614490199,NA,"0x54682b49bdc2ec9803b97a7899ceb3f562bb759c",4,"0","6119250000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1617108409,NA,"0x5469b14150fa7687df4e02b67c81e7974af08163",1,"59323640435358133808.182373638444","1681550000000000000000","1740873640435358133949",2021-08-23,"2021-08-23 20:40:28"
3,1608409065,NA,"0x546bd956c48cad0d9c25d5f8524493a3530cba81",4,"114423877189190506389.827429978013","5712295000000000000000","5826718877189190288062",2021-08-23,"2021-08-23 20:40:28"
1,1616707944,NA,"0x547407b8732da967e833dde3335085cb9ae8a6e7",2,"2788258329127653862849.533503982715","420802077321875000000000","220458858500023989615839",2021-08-23,"2021-08-23 20:40:28"
1,1612596264,NA,"0x548aceae586cb48d4e03d58de39f671c6ed5bbe7",2,"7977882623814957903252.9772738342","557200000000000000000000","296527882623814957842456",2021-08-23,"2021-08-23 20:40:28"
1,1629180311,NA,"0x548ced8836f8fed2ca86371c660ef0beba82d045",1,"0","508462343168400000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1609358125,NA,"0x549297d6a79bdd89ffa19a537ef7fd6c123560b7",1,"0","6694758000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1619187227,NA,"0x5496d293604df7ae288f8f021c060e70b9c612fc",1,"1000589348839921.8967714614244003","995000000000000000","996000589348839921",2021-08-23,"2021-08-23 20:40:28"
1,1618442475,NA,"0x54973508ccfba18072db8ac133ab4a4f91eebdd2",1,"0","206135646986254830793833","0",2021-08-23,"2021-08-23 20:40:28"
1,1619207280,NA,"0x5498af2f60814379801ebcc16ff71178aac5f724",1,"0","3501587066950700000000","0",2021-08-23,"2021-08-23 20:40:28"
2,1609992631,NA,"0x549a18d0835bbcc7e072481f84d8f8b0412844f1",2,"0","17291498050000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1623028576,NA,"0x54a6264b86561785cd050bb4c0075abd80ebf065",1,"0","1508121500000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1614786501,NA,"0x54aad59c6be79ce8bfd8ae8bdb8ac0222949e269",1,"0","6019771479821200000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611602066,NA,"0x54b5f3da699547f24de28345c839d8db5a5e812c",2,"2602982365863022898159.591626899","240457570500000000000000","135309987365863022901743",2021-08-23,"2021-08-23 20:40:28"
0,1608818291,NA,"0x54b6c3a7c2a3037cc51d9a926751b500c673c4df",1,"15816088299179147727.47274805646","1183654091007515943000","1199470179306695091095",2021-08-23,"2021-08-23 20:40:28"
1,1614456392,NA,"0x54b7c46d3908a8dce822bef2255e1912baf236cd",3,"16384429217905505845.4570364886107","1314326548448350883319","762059000937305544505",2021-08-23,"2021-08-23 20:40:28"
0,1611373645,NA,"0x54bc58de87d556cdefcf4a745569c51f6331087c",1,"47570314906356033415.339451393878","2303567945689950000000","2351138260596306033931",2021-08-23,"2021-08-23 20:40:28"
1,1608610406,NA,"0x54bc86bcd93dd5eb8fc142c7960c7f04c096e0b3",1,"0","116508144606650000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1619281634,NA,"0x54c79ff7561ac0f89d9d2a43a406b75424633aec",1,"0","1035596000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1618160265,NA,"0x54d522e812931a4735cf181ff4965fface7a89f4",2,"102268951754663903992.903504502739","10409343620600000000000","5077268951754663901007",2021-08-23,"2021-08-23 20:40:28"
1,1611412518,NA,"0x54e41ccff7e1bea6b9e2f7dea98e3ee6264f9c5a",1,"0","29020830431250000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1629031970,NA,"0x54e9d9eecca5ef103cd8c8676cb97bcf55570e77",1,"0","1275882733288450000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608406767,NA,"0x54f1678c496c878a4f0e9fa6e3b72c17cb6b80f9",1,"73905715115649498520511.605","3051030190000000000000000","1599420810115649499111368",2021-08-23,"2021-08-23 20:40:28"
1,1619610514,NA,"0x54f395e675ea19f851d262eb4155ce4304346c3f",1,"0","49750000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1613214014,NA,"0x54f6898178dda422aa57dd3433208aeca55f63cd",1,"0","716986207384250000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1609338385,NA,"0x54f9dce55918c3b8416710de41a06d27c615c0b9",1,"100782708800509258237.200688914119","4415058559383500000000","4515841268184009001934",2021-08-23,"2021-08-23 20:40:28"
1,1608648217,NA,"0x54fa8b5918b00f0e5024a2e5255af61bd8ba7b95",4,"2678329758298027702953.064465744797","87988435367261361639537","90666765125559389316223",2021-08-23,"2021-08-23 20:40:28"
1,1609009284,NA,"0x54fc6bcf943bbe0dac876953aa7f4ac1f0bdbfc8",2,"90784888227050857058.825578289931","8010259696277374699471","8101044584504425402455",2021-08-23,"2021-08-23 20:40:28"
1,1611430330,NA,"0x550a564b5afd72c6bafafd16386e79fb0ac26cc3",2,"3587866329422783739406.9796942021","240457359062500000000000","136295555391922783784246",2021-08-23,"2021-08-23 20:40:28"
1,1613025895,NA,"0x5510766c715e959e1857b97a7f557b4074e0e11d",1,"0","4640351650000000000000","0",2021-08-23,"2021-08-23 20:40:28"
2,1609779893,NA,"0x5516da32cb8639645b2eae05cf688b33a1ca5357",4,"2789823100375884936647.04913961546","96903604227178800000000","99693427327554681955014",2021-08-23,"2021-08-23 20:40:28"
1,1611609760,NA,"0x551a2e80d677f867e2291cd60a08b0cd65bccd2b",2,"2870887299429103206811.7933989176","240457660050000000000000","135577892299429103231638",2021-08-23,"2021-08-23 20:40:28"
0,1613333111,NA,"0x55233f3ce69192afc2e0b143b1c5a8af294957d4",1,"179174974280593118511.81761180172","10186139469500000000000","10365314443780593111938",2021-08-23,"2021-08-23 20:40:28"
0,1624814017,NA,"0x552dd44fd5a878ccda962a689dda52f1552c0e1f",2,"38932093604224374035.0458238001995","1773602763300000000000","1812534856904224374179",2021-08-23,"2021-08-23 20:40:28"
1,1611718642,NA,"0x5531751809aa698bdeb975fa6c7e3dc53e6b612b",1,"0","1825825000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1609896707,NA,"0x55349cb224ea2a0cb8c6466e8ece7a17867dfbdd",2,"12665471759403776765.6784100574629","670124748762832241500","682790220522236018287",2021-08-23,"2021-08-23 20:40:28"
1,1611614660,NA,"0x553663e10298bfd82af60b6783d12613d046378b",2,"3588637833389046120883.7221615332","300573580000000000000000","169473387833389046151918",2021-08-23,"2021-08-23 20:40:28"
1,1609181441,"lowfeevalidation","0x553de6c52ca165f63196b5dd80817f8636d029ac",1,"0","33167330000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1619669846,NA,"0x553eac9a39f5190990ae1d0d1e9c28a20d170efd",1,"0","9950000013119402641625","0",2021-08-23,"2021-08-23 20:40:28"
1,1623939084,NA,"0x5552ecdf93c7505a93c4e90e73eda1ea7963cf51",1,"0","995000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1612096839,NA,"0x55592521c2e38d2bd15b7bb54715709136d2aee4",1,"0","39800000000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608967564,NA,"0x555ddc2f055ec8feb832098c4109b9e04a4af111",1,"0","310665304934400000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1610678147,NA,"0x5566dc0aa5cab7b0d26ee1968de2920b902cb10d",1,"0","83689433715141101800000","0",2021-08-23,"2021-08-23 20:40:28"
1,1619385503,NA,"0x5569606294862097dd95f9eea6595ad92f4a8bf8",1,"0","50668534411697450000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1627605035,NA,"0x556d4f712e21289ad63ccd3fd6cc22b6dded57fe",1,"0","761402825150000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1620250026,NA,"0x557754f4fc8626b9fd3daaf651e2a1f0e1b9d26b",1,"0","583534761186650000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608478563,NA,"0x557947f2d6d592f7861e916c12bd3058ace9cb81",2,"105265368881448040502.83245801123","15971211685854950000000","16076477054736397277068",2021-08-23,"2021-08-23 20:40:28"
1,1624797956,NA,"0x558d527bf13e4b2fe7e8041b1d80d5689dc572ff",1,"0","995000000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611429117,NA,"0x5592327ac7bcf91a363502278ccc9debd566cb35",1,"0","1492500000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608596478,NA,"0x559a06a9dedcb960c13d2074b1512e06c2208d58",2,"529413133749060623345.858515774523","19152631719500000000000","19682044853249060301644",2021-08-23,"2021-08-23 20:40:28"
1,1628879096,NA,"0x55a9649b982cd9e6488e6ad5a60a9b7345962e04",1,"0","2032038750000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1617016784,NA,"0x55b495e95fef06291bd5ecc4bf4fe206aaf6b9a5",1,"36211117965137659188.07602844045","3997601550000000000000","4033812667965137660985",2021-08-23,"2021-08-23 20:40:28"
0,1608499459,NA,"0x55c0607ffdf387ea7be0901f827e9052577c1925",1,"5926076675928334034.4975770067889","288550000000000000000","294476076675928334054",2021-08-23,"2021-08-23 20:40:28"
1,1608409833,NA,"0x55c1967f03ecce689bd8ca297e7f481e9f8b1cd9",1,"0","34462820000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1613404191,NA,"0x55c6805fa71fd6ddc01ecc5acb5fc82dafe930c8",1,"562514243624754323.23325634873099","72408438500000000000","72970952743624750023",2021-08-23,"2021-08-23 20:40:28"
0,1609974738,NA,"0x55ca8da369268faaa9ff11bfef7702b9398298fb",2,"1773353457459408343715.147850448922","50484139391140000770000","52257492848599409136785",2021-08-23,"2021-08-23 20:40:28"
2,1613859065,NA,"0x55ced9be15c06894f63cc5e44cbe044a342114f6",2,"0","383201235580350000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1610487689,NA,"0x55cffd4e7d43ab3a1dc3dc5b071169ffb8e1c97c",1,"0","704409669875200000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1618672763,NA,"0x55d119b473cdefec64fa51d7d3fc92bb59087cac",1,"0","6061510150000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1610745458,NA,"0x55d3bab0967eb26fb567dee21bfaf03690413939",1,"0","644501300000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1623579958,NA,"0x55da9321bcdea22663d0866d271681482062ba5a",1,"0","2062284212750000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1627215446,NA,"0x55dbcba09d2e230f413b4bf7aea1b0feb3fcfaef",1,"0","681575000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1618204570,NA,"0x55de6db9660b24f5e7b73a0c37f50b7994238c91",1,"0","2294073555784111262851","0",2021-08-23,"2021-08-23 20:40:28"
1,1611419547,NA,"0x55ef3b92b3498d212563e47fcfa90aae8cc52dad",1,"124616483470926441538.18464884534","199000000000000000000000","12500000000000000002197",2021-08-23,"2021-08-23 20:40:28"
1,1628067769,NA,"0x5607effb42cfad3deccb2067c79344e338985807",2,"0","995000000000000000000","497499999999999999999",2021-08-23,"2021-08-23 20:40:28"
1,1610748786,NA,"0x560e03528bf8fa39e2a730fce3cbc26989d0f4d5",1,"6594705268038311392.472512047874","481020520554500000000","487615225822538300203",2021-08-23,"2021-08-23 20:40:28"
0,1626253278,NA,"0x5619e58e466e054a3e3d42e319586a28d8d8290b",1,"1620730378856029019.5183594681671","994005000000000000000","995625730378856028611",2021-08-23,"2021-08-23 20:40:28"
1,1616087490,NA,"0x56217967fcd2febfe04e0cf693d09c06df2fb257",1,"0","999875500000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1609128964,NA,"0x56228ece4ed037b739f89e157af5393f27c7217a",1,"0","2189000000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
2,1611690356,NA,"0x56264fecbcabf5bffccfdfbdb078fef1185d7451",2,"376227793143285872811.32148552401","155467426650000000000000","10418000000000000003280",2021-08-23,"2021-08-23 20:40:28"
1,1612100519,NA,"0x5627f9e71c3e4415302ce52ee45e3863e9c8aa5b",1,"2534193581532636799377.0653942043","150162080431250000000000","80144193581532636754055",2021-08-23,"2021-08-23 20:40:28"
1,1611191179,NA,"0x5645c8486a090a186ee95d282a15e8f2743341f7",1,"0","1742802611054400000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611008822,NA,"0x5649fd1707e24ded5aa8989ce36ef982a934cf84",1,"0","8577895000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1608419031,NA,"0x564a77fe6ec7377e6c153d7e2e23029067073eff",1,"0","8152646475586598800000","0",2021-08-23,"2021-08-23 20:40:28"
1,1612564742,NA,"0x564d107b6e174f73f39a4246a0bc6ef36bb3a218",1,"0","132666663350000000000000","0",2021-08-23,"2021-08-23 20:40:28"
2,1623418703,NA,"0x56505fbd0f287dc4d01f0ed1f299def0f3f74db3",2,"0","4274171750000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1611374173,NA,"0x56542ec5e3ac6add16296a347f007b7ff29fb3cd",1,"13154173844722571787807.82496748171","217407500000000000000000","230561673844722571796739",2021-08-23,"2021-08-23 20:40:28"
1,1608580996,NA,"0x56589850a63c65ed54bbc1bbedb0a50fd5debce9",1,"17147830654754505354.9300448002199","559979320127200000000","577127150781954500177",2021-08-23,"2021-08-23 20:40:28"
1,1625813810,NA,"0x565e39813db30549a42d1c4bcd779cd9894f622b",1,"0","295115861600600000000","0",2021-08-23,"2021-08-23 20:40:28"
4,1612142793,NA,"0x56686389d3b6c335f74162fe36a64a95c414215c",4,"214377363151956744775.775645219635","11000123676182100000000","4000000000000000000601",2021-08-23,"2021-08-23 20:40:28"
0,1608781001,NA,"0x566bd52454aed2dafd7469c8aba9e313a748cae7",1,"209771115782473519489.735206086547","3034750000000000000000","3244521115782473520784",2021-08-23,"2021-08-23 20:40:28"
1,1613046823,NA,"0x566d8e1c46ee6711b7770e0d7c9559fa503c3516",1,"169842158702190109848.030019465753","6913843805040451326347","7083685963742641002005",2021-08-23,"2021-08-23 20:40:28"
3,1608719017,NA,"0x5679a20d3a7ebd0a5de264d585d00cc5f520b9f6",8,"628791508325724582861445.579150404","24875000000000000000000000","13563791508325724584011240",2021-08-23,"2021-08-23 20:40:28"
1,1617417205,NA,"0x56899e31704584ad7ad211215f67555967532e21",2,"17586121495355899158.702548418431","195101734201150792680333","3327730480202630866957",2021-08-23,"2021-08-23 20:40:28"
2,1624479092,NA,"0x568bde6470ab9ec0c10f7708d7a886359411c03b",2,"0","993010000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1624968746,NA,"0x5695d7134774febbc67aa5e5bd04ba48d1fd11b0",1,"0","237530374129500000000","0",2021-08-23,"2021-08-23 20:40:28"
3,1625421530,NA,"0x5699559d31ad27baaefef21a9461ce9479c629b3",3,"0","1180070000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
0,1613006333,NA,"0x56a38f34a7e1cc0e3ef881b55f2c69b40353ea30",1,"208424896194380647462.047937933867","8002647754078000000000","8211072650272380632871",2021-08-23,"2021-08-23 20:40:28"
0,1618763989,NA,"0x56a7f9f78e491b93e39216fa8cb1e99b57bb5a68",1,"22775530862508701865.649334024618","1568795772653175332755","1591571303515684033795",2021-08-23,"2021-08-23 20:40:28"
3,1613587530,NA,"0x56a8cbf0a1d3e851c1b963cbcb3887edc889130a",3,"0","213726000000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1610881103,NA,"0x56a9106be2a509da247f0f8b8c8acfd04aa0a73e",1,"0","5141165000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1614369415,NA,"0x56ab71275f776761cf62285bfc1a064dba9f7f09",1,"0","2985343606117473598946","0",2021-08-23,"2021-08-23 20:40:28"
1,1611431498,NA,"0x56abe7979d8b0835cf7a79e66adb32a0c0b15153",2,"2690906474333273637739.31927571488","180343750000000000000000","102222156474333273671368",2021-08-23,"2021-08-23 20:40:28"
3,1608403907,NA,"0x56b75ba0088d7272d002fd5a18de280c4f26df61",3,"0","5064153215836511479463","0",2021-08-23,"2021-08-23 20:40:28"
1,1611842602,NA,"0x56ba1e7cebcaf317dd656f09d3feaa72e5e1d154",1,"0","132666335000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1628284237,NA,"0x56bdd976ca0609a02d2f9f416e28d26eef0228cd",1,"0","681575000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
2,1609140240,NA,"0x56ce5d57994976e415e5ecd725d88ddc5c704985",4,"715909510851796169350.465960785053","27252664328050000002302","27967537006764764052600",2021-08-23,"2021-08-23 20:40:28"
1,1613614136,NA,"0x56cf15e529cd5bf62cc31be67c71580801911f9a",1,"0","5970909816607250000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611586415,NA,"0x56cfcf22777609b7b57f2732597d21b5cb935583",1,"622546261467928536562.08036350167","265333336650000000000000","50000000000000000006229",2021-08-23,"2021-08-23 20:40:28"
2,1610841150,NA,"0x56d138a329faa31cdf5e3e7766da4d6c1e55e732",3,"0","6862561168000000000000","2805899999999999999999",2021-08-23,"2021-08-23 20:40:28"
2,1612262728,NA,"0x56d1fda0a4c6c0a8caa4b2ed27a94a808a86b3d7",3,"3896040884334866449454.08698281254","158832882570538192065133","81506040884334866397118",2021-08-23,"2021-08-23 20:40:28"
1,1614390312,NA,"0x56d90629aa29830e361e113e53a979f95afe93c1",1,"0","1492500000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
1,1611606808,NA,"0x56e07f2a074b6e780947c85a7670a4fd43a0aa76",2,"2303521696554768455620.2545304223","240457359062500000000000","135011523259054768445104",2021-08-23,"2021-08-23 20:40:28"
2,1610942561,NA,"0x56e279f0241ac955e35f23457e1461ee7331487e",3,"65551133636777522845.733167873764","8442389963468593635350","2458944033636777522964",2021-08-23,"2021-08-23 20:40:28"
0,1614735252,NA,"0x56ef4a64d8f2e02e244ec3dc172e4f19c4e27841",1,"182265787134771216468.94117488313","14925000000000000000000","15107265787134771220663",2021-08-23,"2021-08-23 20:40:28"
0,1610856527,NA,"0x56f81020607ee4cc41e6b64693ee210821edd2d1",1,"14271147640301228090.2942030618892","599736250000000000000","614007397640301228141",2021-08-23,"2021-08-23 20:40:28"
1,1610453721,NA,"0x56fd5b67983ebd9e56ded9538e0296490aab98b1",1,"0","14925000000000000000000","0",2021-08-23,"2021-08-23 20:40:28"
